,RSZYD17042756_A,RSZYD17042757_A,RSZYD17042759_A,RSZYD17042760_A,RSZYD17042761_A,RSZYD17042762_A,RSZYD17042763_A,RSZYD17042764_A,RSZYD17042765_A,RSZYD17042766_A,RSZYD17042767_A,RSZYD17042768_A,RSZYD17042769_A,RSZYD17042770_A,RSZYD17042771_A,RSZYD17042773_A,RSZYD17042774_A,RSZYD17042775_A,RSZYD17042776_A,RSZYD17042777_A,RSZYD17042778_A,RSZYD17042779_A,RSZYD17042780_A,RSZYD17042782_A,RSZYD17042783_A,RSZYD17042784_A,RSZYD17042785_A,RSZYD17042786_A,RSZYD17042789_A,RSZYD17042790_A,RSZYD17042792_A,RSZYD17042793_A,RSZYD17042795_A,RSZYD17042796_A,RSZYD17042797_A,RSZYD17042798_A,RSZYD17042799_A,RSZYD17042801_A,RSZYD17042803_A,RSZYD17042805_A,RSZYD17042809_A,RSZYD17042810_A,RSZYD17042811_A,RSZYD17042813_A,RSZYD17042816_A,RSZYD17042817_A,RSZYD17042818_A,RSZYD17042821_A,RSZYD17042822_A,RSZYD17050346_A
K00631,1.841964525267e-05,1.65113552547061e-06,7.91215210367871e-07,5.8275903805944e-06,1.34248977671505e-06,7.64569785924034e-08,2.71403252057098e-06,9.64547534192184e-08,3.15910246282199e-06,1.80747298359272e-06,1.327901991077e-05,5.14338833430778e-06,1.04025107800321e-06,1.44177549556468e-06,9.08807018869678e-07,1.87849117973628e-07,1.98162727254498e-07,3.47295761501308e-06,1.22855386493158e-07,1.42097569347357e-05,1.35200659899416e-06,2.09605321941651e-05,3.88303627741397e-06,2.36192816627385e-07,0.000133047738357728,7.78305311286322e-06,1.33144938538963e-05,3.68489284566806e-07,8.64383972705163e-07,3.47618117833928e-06,1.40274187070169e-07,7.32801320462824e-07,1.09696186169624e-06,1.88573941443344e-08,5.95283550804673e-07,5.24182619796149e-07,5.07031988138155e-06,4.47903898386503e-07,6.01698408744592e-07,7.79334092899498e-08,9.35901280478814e-07,1.54232566579337e-06,0,4.527339178266e-06,4.89878585896046e-07,3.18915482504594e-06,1.98967376549747e-06,3.94315336671524e-06,2.42088818683538e-06,2.05452976502068e-06
K00632,2.24091664531147e-05,4.49562913412611e-06,4.29200857437891e-06,8.51721626132891e-06,1.93833169301592e-06,2.51666305796661e-06,5.69857785872156e-06,1.01372571189808e-06,8.60445101925166e-06,4.42542806834101e-06,9.3825475613364e-06,5.59269871505684e-06,2.32295368851575e-06,1.0934066630314e-06,3.84860987530809e-06,6.9958547284978e-07,2.67950589081996e-06,4.28760126546342e-06,1.81849856487084e-06,1.11952976392647e-06,2.30885794218486e-06,2.76129314852514e-05,7.0346021999337e-06,4.1092849525586e-07,0.000206789761561098,1.27983342007229e-06,1.96177030303073e-05,1.6245997598136e-06,1.49787587998591e-06,4.3173935577201e-06,9.69412658539039e-07,2.32735581119151e-06,1.05709210398955e-06,6.65017851203855e-07,2.19867994284946e-06,6.28934233151969e-07,8.29205869214699e-06,1.62194527904134e-06,2.7192554355784e-06,2.97467771725237e-06,2.0951320506929e-06,3.15366072807228e-07,1.44770826423145e-06,6.67665346883888e-06,3.82883046423038e-06,6.99858937367607e-06,6.25006309808794e-06,8.42834848240719e-06,3.34247116659081e-06,4.06463724920718e-06
K00640,0.000549155929482898,0.00050223330562526,0.000585217685369277,0.000424408085231322,0.000548117589116445,0.000429871127467304,0.000441762788985258,0.000463134579402194,0.000467783869105172,0.000398343947132273,0.000371398486174031,0.000552557508553085,0.000646141509968769,0.000701728726549249,0.00045613994583293,0.000665303611326614,0.000397376974373446,0.000965331406478174,0.000461706890266678,0.000682736030174277,0.00051898488902636,0.00048910769253922,0.000382921356034015,0.000986261296359299,0.000288349839957187,0.000695206403479203,0.000653579672572239,0.000527925385292189,0.000442940258541115,0.000414454698380531,0.000433865898976497,0.00056625940924735,0.000784393271146593,0.000648502773717234,0.000464559319307224,0.000426821124612524,0.000560363563095421,0.000686865664536661,0.000461334473963466,0.000425306282798104,0.000412849795053798,0.000599712277509401,0.000546735212830482,0.000409305334963355,0.000527841386436267,0.000682320921506705,0.000494294354787303,0.000511548776100659,0.000517851334255249,0.000509731028457066
K00645,0.000236379108041708,0.00026439112446233,0.000288360424780443,0.000257614412645256,0.000184959723386805,0.000231340796890938,0.000224146552374268,0.000208480600290131,0.000255745484450584,0.000230163450687061,0.000254371710857988,0.00028056310168182,0.000272188400144869,0.000231902643277545,0.000237432550643812,0.000255152274440765,0.00022355426701001,0.000247191195429779,0.000229373749293096,0.000247876374452846,0.000210961584053944,0.000247494968896883,0.000208873649113744,0.000252408695549921,0.000223185199186267,0.000256937849683961,0.000283995881650849,0.000224240244748446,0.000233330390094497,0.000282488425369856,0.000208312876823905,0.000195515099337443,0.000236607939237865,0.000275331833872246,0.000241437680132764,0.000218669943065678,0.000264817259674222,0.000258476287389575,0.000225349874030578,0.000181427825935032,0.000230910460389766,0.000248951912127681,0.000198617399929618,0.000226652406718035,0.000207942370498894,0.000206259875398186,0.00024452405878873,0.000191948214288162,0.000229325547007761,0.000176330018459034
K00647,0.000109537965210087,9.11061735113691e-05,0.000155254667926042,9.4655346417411e-05,5.43906905994172e-05,0.000246017545776844,0.000258767185289299,0.000312485283390182,0.000145244711548666,0.00011167471680987,0.000226986385583906,6.70684393577655e-05,2.35658671560276e-05,2.21714104547781e-05,0.000125734997692521,5.55162625470143e-05,0.000106763038898273,3.97916270307299e-05,0.000184308730167622,7.35991064126569e-05,0.000152015111336072,0.000148535699809412,5.82388734716679e-05,1.25486047395062e-05,0.000127304698918229,4.54835374139118e-05,3.3013377727339e-05,0.000276905307122588,0.000110351047172666,0.000158279612040275,0.000294122311795105,0.000332887787852328,0.000100116793774952,7.63493149938757e-05,0.000112749079408939,0.000165011875479152,0.000132122560808524,6.57146727117371e-05,0.000270845806161528,0.000383859849100504,5.91563170913574e-05,6.26613837064531e-05,0.000235311110673085,0.000227209949152111,0.00017200693338421,0.000113160428250935,5.68587670400714e-05,0.000357505527989225,2.60584679464195e-05,0.000408107285437803
K00648,0.000466890695569088,0.000372757831472038,0.000514765023469698,0.000404044920217516,0.000277294661437808,0.000502378965170645,0.000412773625258213,0.000463987410044724,0.000437407629102512,0.000450650366066796,0.000272031519531893,0.000367100201697123,0.000330465433725246,0.000295387963163754,0.000613650433164038,0.000331250210765681,0.000339945507069139,0.000312502078978002,0.000414664854757353,0.000480849455016114,0.000654055698049368,0.000380493890808474,0.00066586923212769,0.000337974921049431,0.000186729009918232,0.00036120705645259,0.000331524876886661,0.000399125000260815,0.000337182492378007,0.000603596756384862,0.000570755811037846,0.00035343225039415,0.00033078575598349,0.000497350779412697,0.000418702715867022,0.000528093593915514,0.000348176211724841,0.00037262011103762,0.000453953359903241,0.000367931292380452,0.00034230571671346,0.000319436698775088,0.00042339893176518,0.000561001006192936,0.00049753369059059,0.000527908613906702,0.000301111732723352,0.000635909148264705,0.00028421837111523,0.000407396163312274
K00651,0.000273344313405785,0.000253256524769272,0.000294142939446793,0.00024152885832855,0.000230627301074389,0.000266465167861121,0.00024560863069868,0.000236969712141499,0.000249063445291745,0.000238278564584011,0.000252289404087592,0.0003057323926524,0.000282168364018765,0.000249458187388327,0.000242622781432243,0.000274669696395749,0.000205744885013124,0.000310788187867582,0.000218833273347738,0.000291581789356966,0.000231793869020598,0.000276702665334429,0.000188809590638686,0.000325005346257791,0.000222279055747769,0.000264390602655187,0.000294834927892791,0.000243829610293175,0.000233823528349698,0.000239061233101807,0.00024827721737812,0.000234740635240527,0.000264130370104585,0.000253658884156217,0.000235251088021482,0.000234950178138248,0.000289565673381309,0.000265436448832442,0.000229243522347777,0.000207036845401626,0.000248132020936,0.00024815758270637,0.000222587886726337,0.000247656596645967,0.000233284030730359,0.000259468136041562,0.000266969052650723,0.000230765412693118,0.000238656272453527,0.000211909245891898
K00652,0.000371530098419334,0.000296258789605899,0.000293962021343463,0.000177523695945827,0.000221304353443379,0.000373643928012992,0.000340102662307376,0.000300926230036777,0.00020411594329522,0.000247867912870113,0.000160153541073952,0.000297938871953627,0.000194491009929349,0.000276639852284686,0.00034519346095278,0.000263661208349884,0.000232538679460916,0.000233585742770882,0.000260702159087237,0.000308017715909564,0.000283318273392004,0.00030765719156847,0.000223977692113665,0.000236666013729679,0.000161720052209713,0.000227316277865861,0.000272050878751544,0.000301482737765948,0.000205913339275569,0.000284343024198167,0.000253450564520312,0.000285819145589269,0.000244309459213071,0.000249160873722112,0.000323884129678921,0.000320665039582706,0.000266039758650305,0.000206163366836649,0.000302660627029385,0.000324311873321568,0.000236569612659237,0.000159177986798454,0.000248729316136258,0.000281170513712309,0.000348332100359344,0.000388692054830602,0.000179912615791988,0.000324228130512731,0.000163739528170056,0.000322256855389635
K00655,0.000277303425104607,0.000348257691048541,0.000329853096363378,0.000409926553714679,0.000417934516416035,0.00031523059701265,0.000290006241759406,0.000326177805923137,0.000347771174339635,0.000335736915226913,0.000388319402909559,0.000402244636494969,0.000335332687462113,0.000278211127970933,0.000295653045927209,0.000295040845885756,0.00036231031825273,0.000297004384866999,0.000335345289021075,0.000266505610416265,0.000302966020281342,0.000300845978558858,0.000373399488290451,0.000259404743363981,0.000265782477913758,0.000307451099188027,0.000300586212560802,0.00027334427950295,0.000323272882192876,0.000371438422417592,0.000305087897830529,0.000282707778426239,0.000257291611662209,0.000283892621195734,0.000316634813559454,0.000311044220248161,0.000371701762853137,0.000284643004848698,0.000267486781620489,0.000264559818442002,0.000384397705393316,0.000324862092539211,0.00028013614803206,0.000302571495626651,0.000288433023462255,0.000265408388367955,0.00034526555786589,0.000260457584019757,0.000383415649593966,0.000235404867621429
K00657,0.000159303955195936,0.000229781933313996,0.000181425749129935,0.000130554414463381,0.000170906410499426,0.000206843536774353,0.000181961744750293,0.000145128672268686,0.00011761066267639,0.000180365399351963,7.90295179653176e-05,0.000128156487760549,0.000171788466063678,0.000199738124476752,0.000164104912411869,0.000245446934343109,0.00017085059559423,0.000201881507976261,0.000182795827460929,0.000187656553331538,0.000174997120735796,0.000146262132892981,0.0002026990847594,0.000240525714346613,0.000133536070849416,0.000279054192453504,0.000192333545329238,0.000226352666616107,0.000156195226511126,0.000213687284654957,0.00014192102130075,0.000154492634253151,0.000215703489285974,0.000136646755691179,0.000165710145061521,0.000174837541038131,0.000202087580943024,0.000146355095287849,0.000161278196312596,0.000173598249234701,0.000152824883660826,0.000152999866963612,0.000167231696610122,0.000155738374278697,0.000189598443663856,0.00018250217845058,0.000154098898121738,0.000178775321140437,0.000171323959541402,0.000143267845518055
K00658,1.96828837884926e-05,1.89139111787747e-05,4.82368660747468e-05,3.33507968725283e-05,8.7017583141419e-06,1.69763192697064e-05,3.4605856733807e-05,1.41007771462015e-05,1.73493347865743e-05,3.76867983295281e-05,2.93689584919541e-05,1.28198063659025e-05,4.02645300878689e-06,1.04965772813884e-05,1.22214062289788e-05,1.0057580776464e-05,3.31014715691389e-05,1.08453710542597e-05,3.97761131407612e-05,1.59604373071381e-05,1.28834707337151e-05,3.00691492607965e-05,8.3677377188828e-05,5.03326713732252e-06,0.000101301524785801,1.30029263809427e-05,1.23800207194511e-05,2.3878767233586e-05,1.44220867320365e-05,2.62541808299576e-05,4.70799912218384e-05,4.94647710003054e-05,5.99900449207716e-06,1.24686865198502e-05,7.16181734901042e-06,1.65943480358292e-05,1.14374188631656e-05,2.40734324046355e-05,3.27803841249876e-05,0.00011538929184228,1.9137836077445e-05,7.56605695903526e-06,2.94505037281063e-05,2.43381319555285e-05,3.91242575560272e-05,5.17978780974599e-05,3.80250740171169e-05,5.12188292890319e-05,7.07947744141138e-06,0.000129655396782607
K00674,2.65520363168219e-05,4.17971963710077e-05,6.40054264473965e-06,4.6651717409918e-05,3.10551980570597e-05,1.9292325640694e-05,3.2220750375517e-05,1.24685474023212e-05,2.04735739351303e-05,3.43889145233973e-05,1.02377699402698e-05,9.79095490958687e-06,1.55197017321473e-05,2.49869377105023e-05,4.68650291207334e-05,1.9507039950632e-05,5.46310788665405e-05,2.45039461148842e-05,5.31574850181441e-05,2.74986520627904e-05,4.41039332786088e-05,3.28499852937901e-05,5.41086983874569e-05,4.23024179002947e-06,0.000108427311548673,3.08562654447878e-05,1.27176920510765e-05,3.80167079282193e-05,2.76572113099691e-05,2.69104069614612e-05,3.09848391010057e-05,3.32827070302794e-05,2.55465497628414e-05,2.09227583500127e-05,2.19032406219744e-05,3.43135253291973e-05,9.51868471312878e-06,1.64474357627065e-05,5.42794041537299e-05,4.1469720508188e-05,2.6479828036691e-05,2.14301349145532e-05,1.60512011570174e-05,4.75997739756677e-05,3.66959378165971e-05,1.69725441330397e-05,1.87034724279577e-05,1.34918834527126e-05,1.75566513052225e-05,8.62628251243232e-06
K00677,0.000411368314532083,0.000439475302639084,0.000305941708458976,0.000179979022206868,0.000254636503775434,0.000364458032593391,0.000331238271467532,0.00038363238540508,0.000203336088702131,0.000280473281408204,0.000170820656939559,0.000354685225148329,0.000257088510399986,0.000308430401743778,0.000365826862364288,0.000306367950310031,0.000252368209163164,0.000324367242497468,0.000281958018008237,0.000373769457450579,0.000282336861996464,0.000351415746299399,0.000254758685029777,0.000295376860964656,0.000150143285215363,0.000348922029122614,0.00036846536500546,0.00034316799027524,0.000193217880237322,0.000487282458308244,0.000309466790105347,0.000305535570296849,0.000311355936801024,0.000260803288885526,0.000335678128889964,0.000325627932233557,0.000371869444852598,0.000352511912636945,0.000345875324835088,0.000337968888722821,0.000234551859600385,0.000193337182924433,0.000248907475965119,0.000313642434732191,0.000356470694570815,0.000433256384796779,0.000230287232009093,0.000325798219593164,0.000266749841579906,0.000368159113828093
K00710,0,0,0,0,7.31368199619672e-07,0,0,0,0,0,4.7602106174434e-08,0,4.61107695117921e-07,0,2.95557657667878e-07,0,2.50148273884899e-06,0,0,5.92624306968604e-07,0,0,4.81515985707677e-08,0,0,2.93754525075604e-07,0,0,0,0,0,0,4.72391777070135e-08,0,0,0,3.71944891538245e-05,0,0,0,2.01761457497726e-06,0,3.41561466715953e-06,4.87911676236245e-08,0,0,1.06869065775094e-07,0,1.96016212872891e-06,0
K00720,1.26291936315124e-07,9.32742901891593e-08,8.29931725519916e-08,5.1200898916352e-07,1.13479251827735e-06,0,2.63976859291427e-07,0,9.72950869279168e-07,4.6477698459336e-07,8.4657170054968e-08,1.64054416236241e-07,2.3603984680344e-06,7.94262563855598e-08,2.0236940883168e-07,5.08210836112348e-07,3.72906223106192e-08,1.47562788626383e-07,8.16096689168016e-08,0,4.41616394132278e-08,4.42160874848827e-07,0,1.15851249133398e-07,1.33239337115448e-06,4.04779857387643e-08,0,0,3.88342183643538e-06,0,4.13768898842639e-08,0,0,1.18801583109306e-07,2.81020887091942e-07,8.20807544752068e-08,0,0,0,0,2.45596269209735e-07,8.45279966907543e-08,2.52464744558056e-07,4.09845808038446e-08,0,0,2.85372437219598e-07,0,2.74333325296461e-07,4.07628830395162e-08
K00729,1.44869824969964e-06,4.03446953233826e-06,1.20371968713674e-05,1.02978331803116e-05,1.63553384760514e-05,5.37187193166633e-06,6.64324336821212e-06,3.1027717949396e-06,1.08172861825292e-05,8.19565002894593e-06,2.34512575340127e-06,3.34775801733358e-07,2.25819038358816e-05,1.05456180391631e-05,4.54260763870299e-06,6.46648822927081e-06,8.83676725901411e-06,3.12913234525023e-06,1.25015896957243e-05,3.74449477254464e-06,5.89898981829819e-06,5.7447597292488e-06,7.39516943110272e-06,1.14347619596533e-06,0,6.70148960643897e-06,3.11214455313868e-06,7.17214072982334e-06,1.40600599263598e-05,2.71279180211415e-06,6.77449043725635e-06,5.11643638453845e-06,4.04193761026592e-06,5.80817612352281e-06,2.84269220866909e-06,8.86460543336476e-06,3.46276785456927e-06,7.12018521250921e-06,8.39724918572391e-06,6.39044777309077e-06,1.30110683707357e-05,6.1393897049785e-06,1.19720890272242e-05,2.69569680956287e-06,1.14190878093666e-05,1.9680356571173e-05,1.04968485678434e-05,8.05133624533012e-06,1.25716247902577e-05,0
K00737,0,7.84394555315047e-07,2.21897535033746e-07,1.2439316862466e-06,1.61528671386749e-06,3.18351040173542e-07,1.33726214131289e-06,0,1.54232537798461e-06,4.79089189851155e-06,0,0,1.19284323941971e-06,9.93094238294103e-07,0,1.28432508222736e-06,6.11768829965226e-07,2.36243206473207e-07,3.91436524809387e-07,1.48617622152563e-07,5.83614221488005e-07,4.50477380331877e-08,1.12061190261359e-06,0,5.59113892222281e-07,1.32949246262666e-07,9.25960243104097e-08,2.06715666296691e-06,2.27417810733843e-06,1.05423941578095e-05,6.27902969612979e-06,1.48557282791833e-07,1.38453111621329e-07,3.98896999135102e-06,1.53124412386472e-06,1.48241989257937e-05,8.55577531566997e-07,3.18585759956373e-06,1.97479797280501e-07,2.01351214329273e-07,3.93590274338821e-06,3.17687164250371e-06,1.33047192001166e-06,9.27452798362862e-07,0,5.15777901309398e-08,6.93178357505724e-06,2.1986677579077e-06,4.85801040150075e-07,0
K00748,0.00029180491293619,0.000244715162612639,0.000184965824585105,0.000132301365600976,0.000168933818840305,0.000240521273180975,0.000220912358953491,0.000290511901378197,0.000133568327905133,0.000191439933631306,0.000122741405219989,0.000225827128880002,0.000221665636646981,0.000242573561524074,0.000263812570473538,0.000299618192111254,0.000211712753008111,0.000281653954310945,0.000196540226580307,0.000278308259417898,0.000204094923916317,0.00021702669056311,0.000221450805642367,0.000274279651455221,0.000133783183867298,0.000283705204999722,0.0003891958484632,0.000261028188138549,0.000172296820439075,0.000300863646342177,0.000213863947773559,0.000211359366007369,0.000249864642846017,0.000179597294832264,0.000243364966574646,0.000220995888533215,0.000263701901600918,0.000261277436364306,0.000222716666247488,0.000263866256153931,0.000148820610158107,0.000173903606828365,0.000171703850553185,0.000213914666707354,0.000230607917222219,0.000274028632475245,0.000177547625290223,0.000205415657248348,0.000211032034435422,0.000254267423691849
